"iso3","country_name","landlocked","island_state","west_europe","sub_saharan_africa","latin_america","MENA","former_commu","Pop_2015","Pop_2016","Pop_2017","Pop_2018","Pop_2019","Pop_2020","Pop_2021","Pop_2022","Pop_2023","GDPpc2015","GDPpc2016","GDPpc2017","GDPpc2018","GDPpc2019","GDPpc2020","GDPpc2021","GDPpc2022","GDPpc2023","2015V_Dem","2016V_Dem","2017V_Dem","2018V_Dem","2019V_Dem","2020V_Dem","2021V_Dem","2022V_Dem","2023V_Dem","diffusion_2015","diffusion_2016","diffusion_2017","diffusion_2018","diffusion_2019","diffusion_2020","diffusion_2021","diffusion_2022","diffusion_2023","Pop_log_2015","Pop_log_2016","Pop_log_2017","Pop_log_2018","Pop_log_2019","Pop_log_2020","Pop_log_2021","Pop_log_2022","Pop_log_2023","Pop_cat_2015","Pop_cat_2016","Pop_cat_2017","Pop_cat_2018","Pop_cat_2019","Pop_cat_2020","Pop_cat_2021","Pop_cat_2022","Pop_cat_2023","GDPpc_log_2015","GDPpc_log_2016","GDPpc_log_2017","GDPpc_log_2018","GDPpc_log_2019","GDPpc_log_2020","GDPpc_log_2021","GDPpc_log_2022","GDPpc_log_2023","Asia","Americas","Africa","Europe","Oceania","carribbean","pacific_island","eastern_europe","north_america","east_asia","nordic","mediterranean","not_defined","srNorth_Africa","srSouthern_Africa","srWest_Africa","srEast_Africa","srCentral_Africa","srEast_Asia","srSouth_Asia","srSoutheast_Asia","srCaucasus","srCentral_Asia","srMiddle_East","srEast_Central_Europe","srNordic","srSouthern_Europe","srWestern_Europe","srNorth_America","srCarribbean","srCentral_America","srSouth_America","srOceania"
"PRK","North Korea",0,0,0,0,0,0,0,25575350,25698326,25817709,25931147,26037632,26136312,26232534,26328845,26418204,1700,1461,1464,1428,1408,1379,1423,1430,1500,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.428514392058068,0.430388146320429,0.457465942143749,0.458071747692118,0.45476961396082,0.450345946309391,0.442731841778453,0.431316926074101,0.408057959111281,17.0571395549478,17.0619364115572,17.0665712097791,17.070955391014,17.0750534341497,17.0788361697492,17.0825109541155,17.0861756641981,17.0895638759439,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.43838353004431,7.2868764117507,7.28892769452126,7.26403014289953,7.24992553671799,7.2291138777933,7.26052259808985,7.26542972325395,7.3132203870903,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT","Portugal",0,0,0,0,0,0,0,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10434332,10578174,35771.059314959,36603.2481248955,37908.8867044554,39088.3214706794,40152.0329276017,36818.9840594988,38622.7946414337,41033.8113460773,41498.3669564203,0.832,0.832,0.848,0.849,0.82,0.808,0.817,0.756,0.751,0.470254014467039,0.468703023235887,0.466342777412992,0.465334409020054,0.465767755873734,0.459593673985731,0.447678070062757,0.440932090136583,0.43507195003719,16.1532770632629,16.1501224730929,16.1476835789893,16.1460825387778,16.1463198737243,16.1473710149768,16.1536395166311,16.1606120811114,16.174303379707,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.4848944464346,10.5078922620336,10.542940841275,10.5735790177443,10.6004283514082,10.5137688623233,10.5615979159081,10.622151672813,10.6334093549968,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PRY","Paraguay",1,0,0,0,1,0,0,6159103,6249126,6338660,6427382,6515058,6603739,6684182,6760464,6844146,14427.6002349787,14826.6636909956,15320.3366476959,15592.9841390273,15321.3245528933,14991.6606201094,15406.1670646579,15259.145631184,15783.1150120746,0.415,0.415,0.419,0.416,0.423,0.423,0.431,0.432,0.426,0.469218443282378,0.465195162862894,0.463953381669241,0.461816804810663,0.453419126670683,0.44993374393207,0.444896635922141,0.440076029217494,0.442106891188666,15.6334417080234,15.6479521719341,15.6621779476076,15.6760778593383,15.6896266710341,15.703146561739,15.7152543975308,15.7266020847168,15.7389042463207,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.57689833405561,9.6041824395591,9.63693641744583,9.65457635739892,9.63700089862335,9.61524936682266,9.64252316698354,9.63293431579953,9.66669597745813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"QAT","Qatar",0,0,0,0,0,1,0,2344557,2477113,2545820,2580734,2638657,2794148,2504910,2657333,2656032,123070.887871998,120054.408732063,115064.943658583,114909.945480863,113160.973780742,103061.913413722,116832.570290462,114740.123614647,116159.142559471,0.092,0.091,0.088,0.09,0.084,0.086,0.084,0.084,0.085,0.288964589737948,0.28711940025688,0.284986352707665,0.286128387327644,0.287893696139295,0.283261783243,0.276375698519129,0.273135424114399,0.269474524264038,14.6676070294363,14.7226043271322,14.7499633564643,14.7635844125605,14.7857806335634,14.8430377880475,14.733763363712,14.7928335462077,14.7923438376987,"Small","Small","Small","Small","Small","Small","Small","Small","Small",11.7205157925062,11.6957003251072,11.6532519754128,11.6519040178008,11.6365666307226,11.543085187727,11.6684971657299,11.650425055501,11.6627164484841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ROU","Romania",0,0,0,0,0,0,1,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19048502,19059479,29153.9875031756,30160.2943530101,32821.2365605808,35035.4288387947,36602.2803632673,35452.0910690902,37698.358113868,39344.5610815364,40267.3065891116,0.599,0.622,0.531,0.487,0.554,0.663,0.611,0.541,0.501,0.459500196200917,0.452895047133551,0.444201452789808,0.443290933863725,0.445730835655701,0.436692903760861,0.424504397891226,0.422378083208857,0.415559920146152,16.8019808716834,16.7962442632296,16.7904641930781,16.7845892600041,16.7793211117847,16.7738135128593,16.7663531480741,16.7624990212745,16.7630751210843,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.2803469749852,10.3142815817895,10.3988310409782,10.4641150810264,10.5078658224559,10.4759375166548,10.5373718211314,10.5801130252717,10.6032951678022,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUS","Russia",0,0,0,0,0,0,1,144640716,145015460,145293260,145398106,145453291,145245148,144746762,144236933,143826130,35393.5703125,35361.546875,35932.234375,36908.3671875,37698.953125,36746.375,38938.49609375,38263.6171875,39753.45703125,0.11,0.108,0.109,0.109,0.105,0.099,0.095,0.07,0.062,0.469898276299639,0.46547505462843,0.460134912100733,0.459940457436557,0.46273587379645,0.455672922203007,0.445109061533836,0.439009594319263,0.434228749922986,18.7897634048171,18.7923509153909,18.7942647406787,18.7949860968441,18.7953655689816,18.7939335486633,18.7904963045644,18.7869678734608,18.7841156974531,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",10.4742854530348,10.4733802622597,10.4893900650652,10.5161935573728,10.5373876044829,10.51179486032,10.5697386570646,10.5522547808019,10.5904520856405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"RWA","Rwanda",1,0,0,1,0,0,0,11640022,11919183,12202060,12487996,12776103,13065837,13355260,13651030,13954471,2236.62792870706,2314.65914204936,2349.58884305524,2491.31087215609,2665.18683971413,2518.1652984022,2731.09015294046,2889.88485326106,3060.02893126731,0.136,0.127,0.116,0.12,0.12,0.117,0.11,0.109,0.096,0.314324896179314,0.309517204412968,0.306689853805241,0.305138105020476,0.304926709242286,0.301954185280913,0.29920103054435,0.299271729731797,0.292474238315902,16.2699598903001,16.293659676984,16.3171153479085,16.3402784208699,16.3630870308357,16.3855115191787,16.4074208727006,16.4293255346239,16.451310516674,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.71272462164259,7.74701771682406,7.76199563142882,7.82056430561126,7.88802944285319,7.83128585915425,7.91245613189204,7.96897193715046,8.02617964956425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAU","Saudi Arabia",0,0,0,0,0,1,0,29816382,30954198,30977355,30196281,30063799,31552510,30784383,32175224,33264292,52983.1377637453,51997.3426784269,52431.8392323081,55508.8730589126,56365.5085533134,51782.56865267,55768.2355201349,57351.8743866923,55055.3996823571,0.048,0.046,0.046,0.045,0.047,0.046,0.046,0.046,0.046,0.326854747527489,0.324612941527586,0.322160699072743,0.323106518456171,0.324218008271227,0.319222698409067,0.311417030905954,0.307401250136155,0.303606157099642,17.2105685319722,17.2480191860229,17.2487670116451,17.2232293290667,17.2188323148759,17.267163700047,17.2425180738982,17.2867072733492,17.3199950673002,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.8777289865111,10.8589478939199,10.8672693047207,10.9242981618913,10.9396126999397,10.8548088591178,10.9289597303702,10.9569608053136,10.9160952242136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SDN","Sudan",0,0,0,1,0,0,0,40024431,41259892,42714306,44230596,45548175,46789231,48066924,49383346,50042791,4159.1943359375,4174.56103515625,4061.01831054688,3816.65991210938,3625.52319335938,3401.24975585938,3248.9755859375,3132.0771484375,2469.19458007813,0.065,0.066,0.076,0.07,0.076,0.061,0.054,0.055,0.046,0.347253143351233,0.344905394047825,0.342080641455061,0.341882087889304,0.342037285853722,0.337482258774107,0.329234841489001,0.324979331560728,0.319622327202119,17.5050006006311,17.5354014480567,17.5700444572159,17.6049273247707,17.6342811150059,17.6611636275716,17.6881048478081,17.7151237998125,17.7283890173873,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.3330766652532,8.33676449047728,8.30918903655249,8.24713095055971,8.19575388607691,8.13189821831778,8.08609502130954,8.04945168913092,7.81164729550604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEN","Senegal",0,0,0,1,0,0,0,14593331,15034521,15475002,15914498,16352922,16789219,17220867,17651103,18077573,3593.79477120389,3710.05531589724,3871.4514678592,3998.28635303406,4070.61227058594,4018.04129277358,4173.67741399619,4227.73341842106,4317.2263915953,0.586,0.579,0.555,0.551,0.573,0.573,0.569,0.534,0.459,0.361207061686749,0.362283726429312,0.399777322895365,0.403189359031608,0.401801992197877,0.398111244586187,0.390217018379425,0.384646949182777,0.385250246904973,16.4960752015005,16.5258595149016,16.5547365057756,16.582741075631,16.6099171549361,16.6362475121886,16.6616324041285,16.6863088323088,16.7101826671921,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.18696396254219,8.21880206543567,8.26138477200216,8.29362113656601,8.31154870215583,8.2985498222692,8.33655280003055,8.34942129354087,8.3703684360603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGP","Singapore",0,1,0,0,0,0,0,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022,5917648,108483.21006419,110927.693046369,115831.111509588,119343.145527918,119572.277084107,115304.149458638,131864.092335522,132468.930252646,127543.55475211,0.333,0.337,0.344,0.337,0.333,0.327,0.33,0.324,0.331,0.354062652572586,0.351723934373448,0.349493333778762,0.360972569757943,0.363435232560562,0.352519675066309,0.346571847755091,0.345801703326078,0.346562672859411,15.5266024854618,15.5395768464556,15.5404628011555,15.5451598441427,15.5566026772116,15.5534836275991,15.5117802645973,15.5448664698413,15.5934496306194,"Small","Small","Small","Small","Small","Small","Small","Small","Small",11.5943506940361,11.6166338540355,11.6598884739227,11.6897581984287,11.691676296674,11.6553286939759,11.7895270676439,11.7941034082524,11.7562131911455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SLB","Solomon Islands",0,1,0,0,0,0,0,639415,662379,685672,709101,728147,744498,762591,781066,800005,2664.73035967893,2715.23385749199,2703.66071353382,2686.12000729116,2661.59973429284,2515.12832787193,2518.42162363735,2517.92542109908,2534.02756338361,0.436,0.446,0.458,0.463,0.478,0.46,0.466,0.472,0.481,0.419177224956255,0.419162086349662,0.419127645917506,0.419647819249075,0.416464645744629,0.410308301387756,0.403784806084165,0.401451993117172,0.40261569993172,13.368308974826,13.4035931786521,13.4381546582547,13.4717532495294,13.498258229872,13.5204654447359,13.544477124605,13.5684149322936,13.5923732566305,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",7.8878581531242,7.90663336401477,7.90236195352599,7.8958530548979,7.8866826248744,7.83007910623089,7.83138764444629,7.83119059585711,7.83756523824245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SLE","Sierra Leone",0,0,0,1,0,0,0,7037655,7205328,7379299,7554563,7731991,7912558,8094602,8276807,8460512,2601.30528783264,2702.02692956984,2737.36270555146,2766.7170000408,2851.97923261248,2751.96665549303,2848.70597712579,2934.03013453843,3034.21894320278,0.312,0.308,0.333,0.378,0.382,0.415,0.423,0.434,0.384,0.385678891437397,0.387701934576474,0.396392832694197,0.393332080435813,0.389798808621256,0.384658573829212,0.374338746288798,0.359704141096663,0.357567505195516,15.7667855760543,15.7903313103213,15.8141892056153,15.8376623095276,15.8608769553159,15.8839616755815,15.9067079777332,15.9289678239685,15.9509202498457,"Small","Small","Small","Small","Small","Small","Small","Small","Small",7.86376863181456,7.90175748500262,7.91475021964383,7.92541669773692,7.955768499815,7.92007108251654,7.95462012704015,7.98413222945401,8.01770932052263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLV","El Salvador",0,0,0,0,1,0,0,6183676,6200800,6213533,6219807,6222318,6234673,6255782,6280319,6309624,9646.15432339854,9863.76121214453,10064.7934942601,10297.203612692,10543.9383291317,9692.44931605799,10809.713399518,11068.9214300637,11404.3342262685,0.468,0.471,0.471,0.445,0.401,0.319,0.163,0.124,0.111,0.403826707493256,0.407174041167672,0.404025265806589,0.393202323677253,0.395522263515801,0.393853248617033,0.383929151419722,0.390501366253033,0.387375996972707,15.6374234746039,15.6401888739494,15.6422402132304,15.643249435295,15.6436530641019,15.6456366898509,15.6490167140528,15.6529313333326,15.6575866447863,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.17431459919455,9.19662283653662,9.2167988206513,9.23962764344319,9.26330640781885,9.17910244033956,9.28820039774876,9.311896589164,9.34174875741339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SOM","Somalia",0,0,0,1,0,0,1,13806963,14348740,14916629,15452487,16030971,16651191,17271431,17801897,18358615,1343.44297216907,1383.65854211967,1527.11216333352,1504.43908951394,1491.1076062356,1396.05343554136,1392.4642619251,1387.8137441605,1402.46992062464,0.124,0.111,0.123,0.105,0.101,0.104,0.111,0.115,0.136,0.344679172558049,0.342202392597513,0.338815167546312,0.33896308469295,0.338379933910438,0.334436693098634,0.329751659114865,0.328121091685978,0.322859383899103,16.4406835880946,16.4791726914368,16.5179871888742,16.5532805192274,16.5900330966751,16.627992303364,16.6645643071418,16.6948155826175,16.7256095045814,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.20299097994144,7.23248638761607,7.33113375591564,7.31617540971643,7.30727448267405,7.24140456019817,7.23883030678635,7.23548494197636,7.2459901901969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRB","Serbia",0,0,0,0,0,0,1,7095383,7058322,7020858,6982604,6945235,6899126,6834326,6664449,6623183,18231.3559069113,18872.3499153973,19421.4626558157,20435.7813425912,21521.7017523971,21459.7101552189,23385.1999933237,24612.2338992621,25718.4299758377,0.344,0.327,0.296,0.286,0.287,0.247,0.239,0.262,0.253,0.491268034235031,0.487365399067104,0.476330465642649,0.473023421824356,0.47745257196651,0.473185329312482,0.454762291536145,0.451787394071357,0.443229066297426,15.7749548487966,15.7697179041659,15.7643959907557,15.7589324710694,15.7535663708911,15.7469052948779,15.7374684131828,15.7122978375099,15.7060866280683,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.81089824268583,9.84545316242671,9.87413405599244,9.9250426307747,9.97681708886286,9.97393250981291,10.0598586223288,10.1109989112795,10.1549631335583,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSD","South Sudan",1,0,0,1,0,0,0,11107561,10830102,10259154,10122977,10423384,10698467,10865780,11021177,11483374,594.939,501.118,458.781,435.422,425.947,386.686,395.815,386.49,388.677,0.064,0.049,0.057,0.049,0.062,0.067,0.055,0.06,0.065,0.337754881151788,0.33500192606745,0.331683915735289,0.331161402992013,0.330350465578769,0.32629813021829,0.320057570858869,0.317744103607309,0.311774152348407,16.223136605562,16.1978400372154,16.1436809381669,16.1303183485246,16.1595623016431,16.1856110181398,16.2011289592477,16.2153291617933,16.2564108081139,"Large","Large","Large","Large","Large","Large","Large","Large","Large",6.38845887928159,6.21684160229439,6.12857297201758,6.07631567577382,6.05431492538387,5.95761299418234,5.9809469303786,5.95710599447154,5.96274866450984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STP","Sao Tome and Principe",0,1,0,1,0,0,0,200291,203689,206970,210187,213392,217435,221961,226305,230871,5210.2037755431,5388.5091334891,5521.20249597413,5674.72379094011,5702.08347071236,5742.94724858826,5732.69456061536,5632.13890715047,5541.3016760535,0.579,0.569,0.556,0.549,0.583,0.584,0.582,0.566,0.563,0.347700679025184,0.348857439117598,0.348576616334567,0.344153951979578,0.337437926357463,0.33312650737985,0.323881172935041,0.31935585854175,0.31150692359292,12.2075265880433,12.224349599775,12.2403291342083,12.2557528896514,12.2708861288622,12.2896552342714,12.310256969746,12.3296389259423,12.3496143919589,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",8.55837424637085,8.59202402703204,8.61635095902027,8.64377716996514,8.64858690821366,8.65572781548139,8.65394095408029,8.63624456144539,8.6199847117191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUR","Suriname",0,0,0,0,0,0,0,581627,587757,593713,599513,605768,612317,617896,623164,628886,23327.5252497447,21950.4122148625,22070.5137570835,22938.5353715545,22966.7405999124,19091.3617184226,18458.234999681,18742.5873760369,19043.7052869285,0.635,0.628,0.627,0.61,0.58,0.633,0.631,0.652,0.631,0.446216303879673,0.446266431301398,0.445354928575009,0.442675229565573,0.439239364596879,0.432914526978663,0.423049170250655,0.418010896473543,0.411854189950478,13.2735846277828,13.284068876157,13.2941513165998,13.3038729379519,13.3142523534663,13.3250054012485,13.3340754374887,13.342565005503,13.351705279193,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",10.0573892835101,9.99654119804737,10.0019977775065,10.0405735425926,10.0418023874828,9.85699124568041,9.82326589133409,9.83855361328642,9.85449189481809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"SVK","Slovakia",1,0,0,0,0,0,1,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5426740,33477.4879139076,34085.5965087075,35011.0941056905,36382.8587475082,37160.5732017056,36168.74687375,38321.4194251567,38603.5508050495,39171.7826208886,0.735,0.732,0.73,0.708,0.746,0.766,0.766,0.766,0.739,0.571495420958741,0.561309198707522,0.551576491957351,0.544449843690028,0.546771925385658,0.539379046418235,0.526075018776418,0.522018523434474,0.518375298189397,15.5063074191388,15.5075966424383,15.5091484323952,15.5105335139913,15.5118867947197,15.5127444894759,15.5106209013998,15.5077722918029,15.5068491432928,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.4186284893483,10.4366301842659,10.4634202646941,10.5018530291802,10.5230036180431,10.495950678887,10.5537642727651,10.5610995409902,10.575711935476,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SVN","Slovenia",0,0,0,0,0,0,1,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2112076,2120461,38502.3521084313,39641.6456537094,41665.7069447047,43332.8788550071,44540.5851554924,42435.9325350347,45872.6633903051,47021.7205328765,47825.2300822798,0.804,0.795,0.774,0.761,0.743,0.672,0.626,0.729,0.653,0.53955515967768,0.530855187712267,0.521345851710022,0.516761236925433,0.520021715422795,0.518010300056642,0.504193498166076,0.498513587178385,0.493019251819957,14.5399291510811,14.5406611231535,14.541312713546,14.5449385574973,14.5519015979607,14.5585991445223,14.561287664222,14.5631819080093,14.5671440758389,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.5584746121352,10.5876355025597,10.637433694024,10.6766669527532,10.7041560784775,10.6557507477729,10.7336246497884,10.7583649129362,10.7753086052175,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SWE","Sweden",0,0,0,0,0,0,0,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632,58922.7315724805,59554.2704383421,59829.6019389199,60264.0023495139,61177.2012483349,59518.6899026784,62675.0634508595,63158.3624047836,62665.2172577283,0.884,0.881,0.881,0.878,0.871,0.872,0.869,0.867,0.852,0.547656850042163,0.542490247276359,0.537244310620283,0.535920480380163,0.536157936446454,0.528883054966637,0.519417948167024,0.515143448510061,0.511211697514036,16.0978098789665,16.1103744188176,16.1238488694132,16.1354653210128,16.1456025436473,16.1528295827762,16.1588354981046,16.1656413267876,16.1703685054202,"Small","Small","Large","Large","Large","Large","Large","Large","Large",10.9839822302026,10.9946432840232,10.9992558331599,11.0064902284926,11.0215298704724,10.994045658221,11.0457189354051,11.0534005403068,11.0455618240105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SWZ","Eswatini",1,0,0,1,0,0,0,1142813,1149507,1158195,1168929,1179874,1192729,1206593,1218917,1230506,9227.02408964301,9497.01702902262,9658.12771598813,9643.04479562689,10027.6527487324,9633.19224387451,9846.20708043753,9740.06525909122,10132.1872615949,0.098,0.098,0.101,0.114,0.112,0.113,0.094,0.093,0.094,0.378962639598382,0.37295691764656,0.364593408779466,0.365736565165718,0.362409207494748,0.354326865134725,0.351972168229677,0.351056653877194,0.342771979857932,13.9490033248428,13.954843712771,13.9623733167208,13.9715985029382,13.9809182110795,13.9917545168515,14.0033112435465,14.0134733175481,14.022936024868,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.12989185835254,9.15873303133628,9.17555509020069,9.17399218790319,9.21310183051072,9.17296993936058,9.19484159203254,9.18400309672617,9.2234724931453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYC","Seychelles",0,1,0,1,0,0,0,93419,94677,95843,96762,97625,98462,99258,119878,119773,27032.2083880002,29905.1347389952,31595.6680570505,32841.4242467381,34346.0708923483,30056.1994300968,29979.8272686091,28540.7623221189,29468.9512755913,0.429,0.498,0.518,0.529,0.537,0.579,0.64,0.672,0.659,0.355783824651454,0.351953370069854,0.34828840582053,0.348090490013818,0.346180363700031,0.340114112771819,0.334885685278062,0.332195593183234,0.327472313624108,11.4448500296528,11.4582263774478,11.4704667150297,11.4800096342086,11.488888887142,11.4974259659233,11.5054777998351,11.6942298379414,11.6933535636365,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",10.204784337302,10.305785475036,10.3607753033756,10.3994459318932,10.4442429066059,10.3108242225158,10.3082800100859,10.25908860133,10.2910924889293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYR","Syria",0,0,0,0,0,1,0,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623,5302.07413721497,5022.1127178437,4977.79210063798,4956.09296464777,4825.40602053761,4633.34951847728,4592.83860100874,4454.85373271464,NA,0.025,0.026,0.027,0.027,0.027,0.033,0.036,0.034,0.054,0.387556796042359,0.383584069641005,0.382255876024941,0.3805037460133,0.380899910045896,0.376761362918511,0.368495916831523,0.360910156225585,0.353571337664754,16.782051788645,16.7700996395863,16.7717048040261,16.7899091277224,16.8287651157092,16.862383991834,16.8895381210379,16.927343252372,16.9765294050535,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.57585336962842,8.52160598427722,8.51274171842303,8.50837300057306,8.48165015956695,8.44103532364111,8.4322535434969,8.4017495072031,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TCD","Chad",1,0,0,1,0,0,0,14647621,15114655,15622759,16156531,16685223,17224679,17828273,18455316,19319064,2213.6567021564,2011.05893424751,1887.50297799522,1868.47414842895,1868.01948907901,1780.56302215584,1700.16698806139,1688.46017530264,1679.4615323912,0.093,0.092,0.086,0.08,0.089,0.087,0.049,0.039,0.047,0.375430695146644,0.375633240727429,0.373814540069688,0.371568309860925,0.36852361613648,0.363539675503419,0.353870605331986,0.347541005757471,0.339733386296443,16.4997884911623,16.5311753609269,16.5642393193005,16.5978349221716,16.6300340353765,16.6618537389864,16.6962961259221,16.7308630170306,16.7766029383701,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.70240104350262,7.60641669528432,7.54301005886775,7.53287741336232,7.53263405186017,7.48468489785431,7.43848175349163,7.43157225370361,7.42622850458712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGO","Togo",0,0,0,1,0,0,0,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337,2317.54781080269,2355.26826551519,2389.21244832869,2442.64693857392,2501.03087536243,2490.05293780864,2577.20196322069,2662.25917134822,2767.51655834427,0.273,0.278,0.254,0.233,0.214,0.256,0.234,0.235,0.215,0.421173711030116,0.42840586919013,0.431172567688033,0.41605976211818,0.393273005944131,0.381792503287427,0.3664350005635,0.361218486019452,0.358732347187129,15.8519395565817,15.8770794562303,15.902069212803,15.9267871926641,15.9512223135957,15.9753470529642,15.9991295532599,16.022656642856,16.0459911935049,"Small","Small","Small","Small","Small","Small","Small","Small","Small",7.74826492756278,7.76440991313284,7.77871907109432,7.80083754119606,7.82445827600831,7.82005924939687,7.85445957902917,7.88693035385086,7.92570564770646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
